created_at,id_str,tweets_texto,tipo,Classificador,tweets_Preprocessados,tweets_normalizados,tweets_sem_stopwords,tweets_sem_stopwords_Normal,tweets_PreprocessadosPlus,tweets_sem_stopwordsPlus
08/08/3921 10:35,"1,42E+18",ir contra o voto impresso é ser contrário à vontade popular vocês são todos bucha de canhão comunistas direta ou indiretamente digo isso porque o rato chinês e sua corja não tem bandulho para admitir,1,Positivo,"ygorcastro anatale79 kimkataguiri ir contra o voto impresso e ser contrario a vontade popular, voces sao todos bucha de canhao comunistas, direta ou indiretamente, digo isso porque o rato chines e sua corja nao tem cunhao para admitir",ygorcastro anatale79 kimkataguiri ir contra o voto impresso é ser contrário à vontade popular vocês são todos bucha de canhão comunistas direta ou indiretamente digo isso porque o rato chinês e sua corja não tem bandulho para admitir,"ygorcastro anatale79 kimkataguiri voto impresso contrario vontade popular, voces sao bucha canhao comunistas, direta indiretamente, digo rato chines corja nao cunhao admitir",ygorcastro anatale79 kimkataguiri voto impresso contrário vontade popular bucha canhão comunistas direta indiretamente digo rato chinês corja bandulho admitir,ygorcastro anatale79 kimkataguiri ir contra o voto impresso e ser contrario a vontade popular voces sao todos bucha de canhao comunistas direta ou indiretamente digo isso porque o rato chines e sua corja nao tem bandulho para admitir,ygorcastro anatale79 kimkataguiri voto impresso contrario vontade popular voces sao bucha canhao comunistas direta indiretamente digo rato chines corja nao bandulho admitir
08/07/3921 17:13,"1,42E+18",quadrilha de bandidos comunistas filho da puta sim todos estão a serviço do partido comunista chinês facção e maior ladrão da história da humanidade sim ele mesmo o lula cachaceiro bêbado corrupto,1,Positivo,"quadrilha de  bandidos, comunistas,  fdp 's   todos  estao  a servico do partido comunista chines pcc,  e maior ladrao da historia da humanidade sim ele mesmo o luladrao cachaceiro bebado corrupto ",quadrilha de bandidos comunistas filho da puta sim todos estão a serviço do partido comunista chinês facção e maior ladrão da história da humanidade sim ele mesmo o lula cachaceiro bêbado corrupto httpstco6rp33um87x,"quadrilha bandidos, comunistas, fdp 's estao servico partido comunista chines pcc, ladrao historia humanidade luladrao cachaceiro bebado corrupto",quadrilha bandidos comunistas filho puta serviço partido comunista chinês facção ladrão história humanidade lula cachaceiro bêbado corrupto httpstco6rp33um87x,quadrilha de bandidos comunistas filho da puta sim todos estao a servico do partido comunista chines faccao e maior ladrao da historia da humanidade sim ele mesmo o lula cachaceiro bebado corrupto ,quadrilha bandidos comunistas filho puta estao servico partido comunista chines faccao ladrao historia humanidade lula cachaceiro bebado corrupto
08/07/3921 15:18,"1,42E+18","sempre foi mas se revelou por que o presidente da república é de direita esses são comunistas a serviço do facção partido comunista chinês e 
Do maior ladrão da história da humanidade sim ele mesmo o lula cachaceiro bêbado corrupto se a esquerda ganhar o brasileiro vira comunista",1,Positivo,"claudeluca_ sempre foi, mas  se revelou por que o presidente da republica e  de direita,esses sao  comunistas, a servico do pcc partido comunista chines e do maior ladrao da historia da humanidade sim ele mesmo o luladrao cachaceiro bebado corrupto se a esquerda ganhar o br vira comunista","claudeluca sempre foi mas se revelou por que o presidente da república é de direita esses são comunistas a serviço do facção partido comunista chinês e 
Do maior ladrão da história da humanidade sim ele mesmo o lula cachaceiro bêbado corrupto se a esquerda ganhar o brasileiro vira comunista","claudeluca_ foi, revelou presidente republica direita,esses sao comunistas, servico pcc partido comunista chines ladrao historia humanidade luladrao cachaceiro bebado corrupto esquerda ganhar br vira comunista",claudeluca revelou presidente república comunistas serviço facção partido comunista chinês ladrão história humanidade lula cachaceiro bêbado corrupto esquerda ganhar brasileiro vira comunista,claudeluca sempre foi mas se revelou por que o presidente da republica e de direita esses sao comunistas a servico do faccao partido comunista chines e do maior ladrao da historia da humanidade sim ele mesmo o lula cachaceiro bebado corrupto se a esquerda ganhar o brasileiro vira comunista,claudeluca revelou presidente republica sao comunistas servico faccao partido comunista chines ladrao historia humanidade lula cachaceiro bebado corrupto esquerda ganhar brasileiro vira comunista
08/07/3921 01:43,"1,42E+18",esses atores comunistas mandam o povo ficar em casa e vão pegar o vírus chinês no uruguai,1,Positivo,esses atores comunistas mandam o povo ficar em casa e vao pegar o virus chines no uruguai ,esses atores comunistas mandam o povo ficar em casa e vão pegar o vírus chinês no uruguai httpstcoo9a6db7g3i,atores comunistas mandam ficar casa vao virus chines uruguai,atores comunistas mandam ficar casa vírus chinês uruguai httpstcoo9a6db7g3i,esses atores comunistas mandam o povo ficar em casa e vao pegar o virus chines no uruguai ,atores comunistas mandam ficar casa vao virus chines uruguai
08/06/3921 21:07,"1,42E+18",vou explicar bem de devagar o 5g chinês partido comunista estado 5g ocidental empresas privadas capital aberto se você confia em comunistas irmão você é um verdadeiro idiota simples assim,1,Positivo,"adonai74084750 pradooseias mundo__news vou explicar bem de devagar o 5g chines = partido comunista, estado 5g ocidental = empresas privadas, capital aberto
se vc confia em comunistas irmao vc e um verdadeiro idiota simples assim",adonai74084750 pradooseias mundonews vou explicar bem de devagar o 5g chinês partido comunista estado 5g ocidental empresas privadas capital aberto se você confia em comunistas irmão você é um verdadeiro idiota simples assim,"adonai74084750 pradooseias mundo__news vou explicar devagar 5g chines = partido comunista, 5g ocidental = empresas privadas, capital aberto vc confia comunistas irmao vc verdadeiro idiota simples",adonai74084750 pradooseias mundonews vou explicar devagar 5g chinês partido comunista 5g ocidental empresas privadas capital aberto confia comunistas irmão verdadeiro idiota simples,adonai74084750 pradooseias mundonews vou explicar bem de devagar o 5g chines partido comunista estado 5g ocidental empresas privadas capital aberto se voce confia em comunistas irmao voce e um verdadeiro idiota simples assim,adonai74084750 pradooseias mundonews vou explicar devagar 5g chines partido comunista 5g ocidental empresas privadas capital aberto voce confia comunistas irmao voce verdadeiro idiota simples
08/06/3921 14:30,"1,42E+18",cuidado o chip chinês vai acabar com seu surf e seu namoro não se renda aos comunistas que defendem vacina você é cidadão de bem manda um abraço para yasmin e neymar,1,Positivo,"gabriel1medina cuidado, o chip chines vai acabar com seu surf e seu namoro nao se renda aos comunistas que defendem vacina voce e cidadao de bem manda um abraco para yasmin e neymar",cuidado o chip chinês vai acabar com seu surf e seu namoro não se renda aos comunistas que defendem vacina você é cidadão de bem manda um abraço para yasmin e neymar,"gabriel1medina cuidado, chip chines acabar surf namoro nao renda comunistas defendem vacina voce cidadao manda abraco yasmin neymar",gabriel1medina cuidado chip chinês acabar surf namoro renda comunistas defendem vacina cidadão manda abraço yasmin neymar,gabriel1medina cuidado o chip chines vai acabar com seu surf e seu namoro nao se renda aos comunistas que defendem vacina voce e cidadao de bem manda um abraco para yasmin e neymar,gabriel1medina cuidado chip chines acabar surf namoro nao renda comunistas defendem vacina voce cidadao manda abraco yasmin neymar
08/04/3921 23:48,"1,42E+18","porque os caminhos da forças do mal são tortuosos filha esses comunistas adoradores de satã 
São ardilosos esperaram alguém de direita chegar no poder e depois liberaram esse vírus chinês mas não vão nos derrubar graças a deus o para encontrou a cura com cloroquina e ivermectina",1,Positivo,"tototist mrscps_46 bolsonarosp filipebarrost pq os caminhos da forcas do mal sao tortuosos, filha! esses comunistas adoradores de sata sao ardilosos esperaram alguem de direita chegar no poder e depois liberaram esse virus chines! mas nao vao nos derrubar! gracas a deus, o pr encontrou a cura c/ cloroquina e ivermectina!","tototist mrscps46 bolsonarosp filipebarrost porque os caminhos da forças do mal são tortuosos filha esses comunistas adoradores de satã 
São ardilosos esperaram alguém de direita chegar no poder e depois liberaram esse vírus chinês mas não vão nos derrubar graças a deus o para encontrou a cura com cloroquina e ivermectina","tototist mrscps_46 bolsonarosp filipebarrost pq caminhos forcas sao tortuosos, filha! comunistas adoradores sata sao ardilosos esperaram alguem chegar liberaram virus chines! nao vao derrubar! gracas deus, pr encontrou cura c/ cloroquina ivermectina!",tototist mrscps46 bolsonarosp filipebarrost caminhos forças tortuosos filha comunistas adoradores satã ardilosos esperaram alguém chegar liberaram vírus chinês derrubar graças deus encontrou cura cloroquina ivermectina,tototist mrscps46 bolsonarosp filipebarrost porque os caminhos da forcas do mal sao tortuosos filha esses comunistas adoradores de sata sao ardilosos esperaram alguem de direita chegar no poder e depois liberaram esse virus chines mas nao vao nos derrubar gracas a deus o para encontrou a cura com cloroquina e ivermectina,tototist mrscps46 bolsonarosp filipebarrost caminhos forcas sao tortuosos filha comunistas adoradores sata sao ardilosos esperaram alguem chegar liberaram virus chines nao vao derrubar gracas deus encontrou cura cloroquina ivermectina
08/04/3921 15:44,"1,42E+18",segundo um relatório o vírus chinês vazou mesmo de um laboratório onde cientistas manipulavamno em wuhan o que é negado por autoridades comunistas daquele país claro,1,Positivo,"segundo um relatorio, o virus chines vazou mesmo de um laboratorio onde cientistas manipulavamno em wuhan, o que e negado por autoridades comunistas daquele pais, claro

",segundo um relatório o vírus chinês vazou mesmo de um laboratório onde cientistas manipulavamno em wuhan o que é negado por autoridades comunistas daquele país claro httpstcoyfzi0vxaa9,"relatorio, virus chines vazou laboratorio cientistas manipulavamno wuhan, negado autoridades comunistas pais, claro",relatório vírus chinês vazou laboratório cientistas manipulavamno wuhan negado autoridades comunistas país claro httpstcoyfzi0vxaa9,segundo um relatorio o virus chines vazou mesmo de um laboratorio onde cientistas manipulavamno em wuhan o que e negado por autoridades comunistas daquele pais claro ,relatorio virus chines vazou laboratorio cientistas manipulavamno wuhan negado autoridades comunistas pais claro
08/04/3921 14:46,"1,42E+18",porque será que os comunistas estão exigindo vacinação obrigatória o que estão fazendo é garantir a morte de milhões de pessoas que não morreriam por essa causa vírus chines o que faremos depois de mais esta evidência,1,Positivo,"porque sera que os comunistas estao exigindo  vacinacao obrigatoria, o que estao fazendo e garantir a morte de milhoes de pessoas , que nao morreriam por essa causa 'virus chines', o que faremos depois de mais esta evidencia? ",porque será que os comunistas estão exigindo vacinação obrigatória o que estão fazendo é garantir a morte de milhões de pessoas que não morreriam por essa causa vírus chines o que faremos depois de mais esta evidência httpstcozjttz0x3ib,"sera comunistas estao exigindo vacinacao obrigatoria, estao fazendo garantir morte milhoes pessoas , nao morreriam causa 'virus chines', faremos evidencia?",comunistas exigindo vacinação obrigatória fazendo garantir morte milhões pessoas morreriam causa vírus chines faremos evidência httpstcozjttz0x3ib,porque sera que os comunistas estao exigindo vacinacao obrigatoria o que estao fazendo e garantir a morte de milhoes de pessoas que nao morreriam por essa causa virus chines o que faremos depois de mais esta evidencia ,sera comunistas estao exigindo vacinacao obrigatoria estao fazendo garantir morte milhoes pessoas nao morreriam causa virus chines faremos evidencia
08/12/3921 23:19,"1,43E+18",não gostar de paulista não é xenofobia é ter caráter,1,Positivo,"whyhateisa therealcalis3r nao gostar de paulista nao e xenofobia, e ter carater",whyhateisa therealcalis3r não gostar de paulista não é xenofobia é ter caráter,"whyhateisa therealcalis3r nao gostar paulista nao xenofobia, carater",whyhateisa therealcalis3r gostar paulista xenofobia caráter,whyhateisa therealcalis3r nao gostar de paulista nao e xenofobia e ter carater,whyhateisa therealcalis3r nao gostar paulista nao xenofobia carater
